39
39
36
36
38
36
37
38
37
38
37
39
41
40
38
38
41
39
38
36
37
37
36
42
38
39
37
36
38
36
37
35
38
38
37
38
38
40
36
36
38
36
38
42
36
37
38
36
37
37
36
36
38
38
39
37
34
39
38
38
37
37
35
37
36
36
36
39
36
40
39
41
39
37
37
37
39
37
38
39
41
38
37
37
