25.8545
26.1301
26.3455
26.4974
26.6376
26.7668
26.9327
27.2566
27.6876
28.2095
28.784
29.3528
30.0095
30.6152
31.2593
31.8533
32.3156
32.6954
32.9601
33.072
33.0897
33.0672
32.9998
32.8987
